sevent	-168.83898946901766
exten	-143.19245958333659
beha	-51.979271776317255
moun	-32.4450893221898
modif	-28.693493926239086
appl	-28.674944571635354
unch	-18.257376627856875
rew	-15.19390756578716
wik	-13.37977159169072
pati	-13.253579743630137
symb	-11.476495329936387
cree	-9.969277352862422
cub	-9.450483194321336
expen	-7.08298479644905
trave	-5.940705653870152
newsp	-4.763693862749307
gri	-4.763554904340079
kno	-4.362199734741532
scot	-4.273718217945886
nast	-2.8811624862306684
ustr	-2.756576557023026
grap	-2.4902322995660544
carto	-2.479110636512242
azz	-2.36370705550142
thod	-1.7571459151388669
clop	-1.5622764458669405
joh	-1.5216024005742117
iple	-1.2034155341473156
kore	-0.9328445694356666
earli	-0.7152928096115656
attor	-0.6933421551724495
forman	-0.05916795499407401
stree	-0.0517501448234674
fash	0.12377052873612723
febr	0.13296029473780624
ãĢī	0.2746603866080839
performan	0.30152590765598825
establ	0.36403551412048224
relig	0.37411528484481926
webs	0.4991675516711329
//	0.5430950315225629
scow	0.5784511046444706
medie	0.6535007725644173
cathol	0.7464658931288939
philos	0.7540148054465318
classi	0.9156212445429471
ymp	1.0291264609103186
soldi	1.0633360995368648
cially	1.0918106008506576
traf	1.1198932478487595
singap	1.1200423247843254
eases	1.1851540145983703
estab	1.2408190463754822
environ	1.3068219645969494
giv	1.3970294393334735
fected	1.5217089746803638
chape	1.6462200276916936
inois	1.6591140341904116
wikip	1.7814396655399773
emper	1.8693155925341163
switzer	1.8825347823166252
compan	1.9388801500651192
includ	2.0513367808560137
adap	2.063714687118891
inosaur	2.087130362985334
norwe	2.0998804914723777
peop	2.131983631701206
stru	2.1424278936806527
archite	2.1475614534488203
philadelph	2.1497261727975268
daugh	2.1772933864232167
mexic	2.24505028089254
fection	2.3318930331366983
schol	2.352123397907465
cric	2.4080855290748
attle	2.518728804021229
amendment	2.528548710318403
stant	2.539647061105131
rud	2.5499801218699583
ason	2.5567892658351177
enna	2.5933127908193248
thern	2.606555110811092
ieties	2.6532567740312287
magaz	2.987549638986819
organis	3.0447034056352855
conom	3.261201885662086
americ	3.3375270066520093
agre	3.390858687129388
mals	3.5517170090707055
horiz	3.5641462897850986
ween	3.610886966067889
agric	3.643451346478559
hurrican	3.654409753195682
haps	3.779091574068013
porters	3.7800422702631256
orches	3.7964660798389236
arron	3.8162147167452547
ãĢĤ	3.905927196537426
âĢ½	3.966057265155325
oup	3.9725366838782747
langu	4.01460065394257
áĢĢ	4.169169487092873
âĢ°	4.3238219079172175
ument	4.3387667952342825
vict	4.34167324040783
anci	4.385817667168785
isra	4.386430970388697
ÜĢ	4.3940461136554
åĢī	4.4787567461228015
æīĢ	4.486428022214556
ãĤĢ	4.5977482226847695
ificant	4.777948154283935
Ùī	4.785143265035995
souri	4.788029022835154
âĢª	4.913545819240811
âĢĽ	4.940570589412443
áŀĢ	4.988962614861501
aska	5.0258087592843275
ËĬ	5.080668016136346
ãĥĢ	5.088380573358428
unte	5.131373988297966
municip	5.134501910523195
envir	5.16796802049335
cathedr	5.189900771790173
adelph	5.23581275693734
ãĢĪ	5.403284489426849
vehic	5.46559982658802
gover	5.4731223978171775
vide	5.67822044483261
ÏĬ	5.681243323612334
sylvania	5.7103828442157365
versi	5.720151507383589
mov	5.741271530948881
âĪĢ	5.797070712794233
ream	5.882186420265871
juni	5.939208941775391
distri	5.967429152315332
chall	5.97282556912011
plann	6.030812364282427
âĬĤ	6.054379517123426
ãĤĬ	6.077369404495575
istry	6.0917458938308915
scul	6.441775070541899
mult	6.505182732403019
egy	6.59637714232081
ounds	6.676065840687981
poin	6.801203656582564
stri	6.921775525505442
dipl	6.952146276112711
behavi	6.97448743228786
iful	7.010856076019878
rown	7.0451174323961
portugu	7.051370762482727
æļ«	7.11118869790697
æĪ¿	7.142167835919549
íĭ°	7.155278690068327
wom	7.1833079512635045
198	7.265434066402532
ighter	7.283099733915053
ÜŁ	7.380051770658492
Ü«	7.400047840062194
orig	7.490728563363206
Õ»	7.538861780593052
×©	7.541578150079758
tray	7.543164810522869
Ü¢	7.544313100200119
×ģ	7.557767603790779
Õ«	7.568095670469213
ÉŁ	7.569401019437311
condu	7.573244771792081
×ĸ	7.579491556030085
Ì±	7.5840842797178185
×¤	7.5929217384605
opin	7.596485336424136
ÜĽ	7.598137974014595
Õ£	7.614050113074698
É¤	7.620569718693918
ÖĤ	7.640130963543692
partic	7.645469706355591
Õ¯	7.647969121847741
×ĵ	7.6629064156775835
Üļ	7.666980383519231
ÌĿ	7.67146329092415
×Ľ	7.690047191785381
Ëĩ	7.703291894478482
×¦	7.7759612019066005
conne	7.781338394119256
Å·	7.786526438098237
×¥	7.790595681538854
Ã·	7.795167674131738
Õ¢	7.803753888916014
hom	7.847543222840157
Åķ	7.848726390937136
Õ´	7.85575716472198
swed	7.856493264510936
Ä·	7.864620650067615
Êİ	7.868766831150068
áĢĴ	7.942901843587773
fect	7.955224728290781
áĢĪ	7.959244880783185
áĢ¾	7.9811311511479985
èī²	8.020586275676884
à®ī	8.028235148242699
éĢ²	8.035138964966016
çī¹	8.049318251266884
ÕŃ	8.049628204816063
É«	8.052243401574806
Ä¡	8.060032909911197
ë°Ģ	8.065122192337514
æĢ§	8.073675890302844
â¿±	8.075890380146918
à©Ģ	8.07753059068589
Ì§	8.084002288669222
ÇĴ	8.084055263225993
èĢħ	8.085423727299505
áĢ°	8.087878052827007
ÙĴ	8.109424756599662
genet	8.11164135116227
âµį	8.11476542714513
Æļ	8.120806989114199
èįī	8.133670138629233
åīĽ	8.1524548896816
